date,height1,height2,in_flow,out_flow
2019-12-01 12:00:00,3.187816666666667,3.20995,666.5072633333333,349.2102283333333
2019-12-01 13:00:00,3.15385,3.1789,233.38233666666667,406.84876833333334
2019-12-01 14:00:00,3.0133666666666667,3.03715,234.47171833333334,509.9350366666667
2019-12-01 15:00:00,2.7980666666666667,2.8185333333333333,236.37312333333333,483.165675
2019-12-01 16:00:00,2.696466666666667,2.72125,233.139015,306.41068333333334
2019-12-01 17:00:00,2.6179666666666668,2.6427833333333335,223.05512499999998,341.4948333333333
2019-12-01 18:00:00,2.5336,2.558133333333333,222.94702166666667,345.46544166666666
2019-12-01 19:00:00,2.42925,2.4514333333333336,227.75878333333333,371.48275333333333
2019-12-01 20:00:00,2.3278166666666666,2.3497500000000002,225.9875966666667,371.5442033333333
2019-12-01 21:00:00,2.214,2.2337333333333333,226.52999499999999,428.285285
2019-12-01 22:00:00,2.0699833333333335,2.1100666666666665,495.4043183333333,423.596295
2019-12-01 23:00:00,2.1295833333333336,2.1773499999999997,569.6143983333333,250.55047666666667
2019-12-02 00:00:00,2.2378833333333334,2.27995,529.6685583333333,223.22988500000002
2019-12-02 01:00:00,2.3406333333333333,2.3834999999999997,528.9622966666667,227.44398666666666
2019-12-02 02:00:00,2.464716666666667,2.5049,526.6667366666667,190.49808
2019-12-02 03:00:00,2.590533333333333,2.629166666666667,505.1156266666667,183.24084499999998
2019-12-02 04:00:00,2.7155666666666667,2.754766666666667,505.5933416666667,183.47419333333335
2019-12-02 05:00:00,2.840933333333333,2.878,519.9675493333333,199.09840833333334
2019-12-02 06:00:00,3.0953833333333334,3.0997500000000002,710.4387273333334,232.56637833333335
2019-12-02 07:00:00,3.2537666666666665,3.2687,668.740575,388.507815
2019-12-02 08:00:00,3.2376833333333335,3.2543333333333333,363.88208833333334,358.751805
2019-12-02 09:00:00,3.1791,3.1988666666666665,340.80473333333333,344.73499499999997
2019-12-02 10:00:00,3.1206166666666664,3.145883333333333,284.15012,392.4218333333334
2019-12-02 11:00:00,2.9404833333333333,2.9757333333333333,294.82367,579.6727016666666
2019-12-02 12:00:00,2.7429833333333336,2.772366666666667,307.93739666666664,489.315
2019-12-02 13:00:00,2.645683333333333,2.6740333333333335,305.1310316666667,332.10250833333333
2019-12-02 14:00:00,2.5876,2.6161666666666665,306.7889083333333,345.3091283333333
2019-12-02 15:00:00,2.5498833333333333,2.5768,310.99255166666666,290.267295
